filename,width,height,class,xmin,ymin,xmax,ymax
Screen-Shot-2023-04-24-at-17-51-30-1_png.rf.fea6db995b0adc0861c9c6e58ed5c976.jpg,640,640,truck,108,134,194,217
Screen-Shot-2023-04-24-at-17-51-30-1_png.rf.fea6db995b0adc0861c9c6e58ed5c976.jpg,640,640,truck,19,173,112,267
Screen-Shot-2023-04-24-at-17-51-30-1_png.rf.fea6db995b0adc0861c9c6e58ed5c976.jpg,640,640,car,298,104,387,192
00352746_jpeg.rf.f845d3ac1e1f3c6a393912977c603d61.jpg,640,640,pedestrian,462,226,520,465
00352746_jpeg.rf.f845d3ac1e1f3c6a393912977c603d61.jpg,640,640,pedestrian,516,171,600,468
00352746_jpeg.rf.f845d3ac1e1f3c6a393912977c603d61.jpg,640,640,car,219,206,271,262
00352746_jpeg.rf.f845d3ac1e1f3c6a393912977c603d61.jpg,640,640,car,260,218,316,267
00352746_jpeg.rf.f845d3ac1e1f3c6a393912977c603d61.jpg,640,640,car,355,214,413,277
00352746_jpeg.rf.f845d3ac1e1f3c6a393912977c603d61.jpg,640,640,car,313,213,365,271
Screen-Shot-2023-04-24-at-18-13-01_png.rf.fc5f7e226ea37fe350d3e1e94ef5a476.jpg,640,640,car,246,321,416,443
Screen-Shot-2023-04-24-at-18-13-01_png.rf.fc5f7e226ea37fe350d3e1e94ef5a476.jpg,640,640,car,453,306,538,377
Screen-Shot-2023-04-24-at-18-13-01_png.rf.fc5f7e226ea37fe350d3e1e94ef5a476.jpg,640,640,motorcycle,221,314,256,387
Screen-Shot-2023-04-24-at-18-13-01_png.rf.fc5f7e226ea37fe350d3e1e94ef5a476.jpg,640,640,car,139,325,222,379
Screen-Shot-2023-04-24-at-18-13-01_png.rf.fc5f7e226ea37fe350d3e1e94ef5a476.jpg,640,640,pedestrian,104,318,136,457
Screen-Shot-2023-04-24-at-18-12-50_png.rf.ffd79133e81269aa0f43d234dfbe8f86.jpg,640,640,car,239,175,323,279
WhatsApp-Image-2023-04-25-at-15-08-48_jpeg.rf.fdd9e9136a0a2ac9f67e0539e69c7c2f.jpg,640,640,bike,131,254,180,387
WhatsApp-Image-2023-04-25-at-15-08-48_jpeg.rf.fdd9e9136a0a2ac9f67e0539e69c7c2f.jpg,640,640,bike,225,239,292,411
WhatsApp-Image-2023-04-25-at-15-08-48_jpeg.rf.fdd9e9136a0a2ac9f67e0539e69c7c2f.jpg,640,640,bike,344,216,519,519
WhatsApp-Image-2023-04-25-at-15-08-48_jpeg.rf.fdd9e9136a0a2ac9f67e0539e69c7c2f.jpg,640,640,bus,150,178,257,292
WhatsApp-Image-2023-04-25-at-15-08-48_jpeg.rf.fdd9e9136a0a2ac9f67e0539e69c7c2f.jpg,640,640,car,472,227,640,354
Screen-Shot-2023-04-24-at-18-13-45_png.rf.00d066c4df7a9a9bab814a1b880a11ef.jpg,640,640,car,56,328,243,477
Screen-Shot-2023-04-24-at-18-13-45_png.rf.00d066c4df7a9a9bab814a1b880a11ef.jpg,640,640,bus,173,265,272,346
Screen-Shot-2023-04-24-at-18-13-45_png.rf.00d066c4df7a9a9bab814a1b880a11ef.jpg,640,640,car,287,302,308,327
Screen-Shot-2023-04-24-at-18-13-45_png.rf.00d066c4df7a9a9bab814a1b880a11ef.jpg,640,640,pedestrian,429,292,464,417
Screen-Shot-2023-04-24-at-18-02-33_png.rf.0244d8cfde7a41576057fa64fc8d9f3d.jpg,640,640,motorcycle,294,255,327,369
Screen-Shot-2023-04-24-at-18-02-33_png.rf.0244d8cfde7a41576057fa64fc8d9f3d.jpg,640,640,car,224,266,285,340
Screen-Shot-2023-04-24-at-18-02-33_png.rf.0244d8cfde7a41576057fa64fc8d9f3d.jpg,640,640,car,331,273,372,320
Screen-Shot-2023-04-24-at-18-02-33_png.rf.0244d8cfde7a41576057fa64fc8d9f3d.jpg,640,640,car,368,257,587,498
IMG_0010-copy_jpg.rf.02409f05a385188d3dcc9e80e803bbbe.jpg,640,640,car,276,258,369,371
IMG_0010-copy_jpg.rf.02409f05a385188d3dcc9e80e803bbbe.jpg,640,640,pedestrian,503,223,609,532
IMG_0010-copy_jpg.rf.02409f05a385188d3dcc9e80e803bbbe.jpg,640,640,truck,403,186,484,300
Screen-Shot-2023-04-24-at-17-52-37_png.rf.05a24b8ed72ab8bc5ff126f1cc68d0f8.jpg,640,640,truck,319,54,581,165
Screen-Shot-2023-04-24-at-17-48-19_png.rf.04d6c323a9eb04df82b5be3feb64582d.jpg,640,640,motorcycle,384,185,480,270
Screen-Shot-2023-04-24-at-17-48-19_png.rf.04d6c323a9eb04df82b5be3feb64582d.jpg,640,640,car,339,156,419,221
Screen-Shot-2023-04-24-at-17-48-19_png.rf.04d6c323a9eb04df82b5be3feb64582d.jpg,640,640,car,0,146,90,226
Screen-Shot-2023-04-24-at-17-48-19_png.rf.04d6c323a9eb04df82b5be3feb64582d.jpg,640,640,car,100,133,194,196
Screen-Shot-2023-04-24-at-17-48-19_png.rf.04d6c323a9eb04df82b5be3feb64582d.jpg,640,640,car,224,124,274,185
Screen-Shot-2023-04-24-at-18-15-09_png.rf.084d1ba8d7bba48f0f7615bdf7f89af8.jpg,640,640,car,201,154,287,224
Screen-Shot-2023-04-24-at-18-15-09_png.rf.084d1ba8d7bba48f0f7615bdf7f89af8.jpg,640,640,bus,0,125,125,331
Screen-Shot-2023-04-24-at-18-15-09_png.rf.084d1ba8d7bba48f0f7615bdf7f89af8.jpg,640,640,car,298,149,333,180
Screen-Shot-2023-04-24-at-17-54-15_png.rf.023ce365a5a20b0a68b897efa9521de3.jpg,640,640,car,214,214,290,300
Screen-Shot-2023-04-24-at-17-54-15_png.rf.023ce365a5a20b0a68b897efa9521de3.jpg,640,640,car,179,220,225,293
Screen-Shot-2023-04-24-at-17-54-15_png.rf.023ce365a5a20b0a68b897efa9521de3.jpg,640,640,car,0,215,184,376
Screen-Shot-2023-04-24-at-17-54-15_png.rf.023ce365a5a20b0a68b897efa9521de3.jpg,640,640,car,293,215,310,238
WhatsApp-Image-2023-04-25-at-15-19-10_jpeg.rf.03955fad7df9964e2d2162dd5e6b35ca.jpg,640,640,truck,10,252,139,452
WhatsApp-Image-2023-04-25-at-15-19-10_jpeg.rf.03955fad7df9964e2d2162dd5e6b35ca.jpg,640,640,truck,129,130,318,400
WhatsApp-Image-2023-04-25-at-15-19-10_jpeg.rf.03955fad7df9964e2d2162dd5e6b35ca.jpg,640,640,truck,480,217,590,452
WhatsApp-Image-2023-04-25-at-15-19-10_jpeg.rf.03955fad7df9964e2d2162dd5e6b35ca.jpg,640,640,car,236,447,338,584
WhatsApp-Image-2023-04-25-at-15-19-10_jpeg.rf.03955fad7df9964e2d2162dd5e6b35ca.jpg,640,640,bus,401,108,525,210
Screen-Shot-2023-04-24-at-17-52-33_png.rf.046bcbca01a4111d750c785518b02375.jpg,640,640,motorcycle,315,112,330,152
Screen-Shot-2023-04-24-at-17-53-41_png.rf.166508b7cbd0eac03e817aa3f6f1ba7a.jpg,640,640,pedestrian,89,170,110,206
Screen-Shot-2023-04-24-at-17-53-41_png.rf.166508b7cbd0eac03e817aa3f6f1ba7a.jpg,640,640,truck,207,128,234,165
biking-in-heavy-traffic-1513776708_jpeg.rf.0650272333e69b322e4e6d979ea665e4.jpg,640,640,bike,254,112,355,585
biking-in-heavy-traffic-1513776708_jpeg.rf.0650272333e69b322e4e6d979ea665e4.jpg,640,640,car,56,192,215,411
Screen-Shot-2023-04-24-at-17-53-53_png.rf.1864d569df2cc879707fa4b75ff54626.jpg,640,640,car,77,194,197,293
Screen-Shot-2023-04-24-at-17-53-53_png.rf.1864d569df2cc879707fa4b75ff54626.jpg,640,640,car,195,190,251,235
Screen-Shot-2023-04-24-at-17-53-53_png.rf.1864d569df2cc879707fa4b75ff54626.jpg,640,640,car,363,179,443,256
Screen-Shot-2023-04-24-at-17-53-53_png.rf.1864d569df2cc879707fa4b75ff54626.jpg,640,640,car,251,179,281,215
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,bus,20,290,212,602
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,193,252,290,438
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,306,365,358,451
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,344,302,384,366
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,378,255,407,305
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,418,219,440,258
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,427,251,457,299
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,400,325,439,372
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,399,358,445,423
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,382,392,429,472
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,339,472,411,588
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,470,451,536,555
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,471,345,515,408
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,476,273,513,333
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,463,208,490,252
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,motorcycle,501,393,531,455
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,motorcycle,532,575,577,640
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,motorcycle,523,211,538,252
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,445,194,463,225
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,417,189,434,218
bogotatraffic_jpeg.rf.13e2ba4c6bec7161adc5544acec8c481.jpg,640,640,car,428,172,443,199
Screen-Shot-2023-04-24-at-17-59-22_png.rf.1044ef57cb851bf5e963d9eacee64bb9.jpg,640,640,car,194,178,281,278
Screen-Shot-2023-04-24-at-17-59-22_png.rf.1044ef57cb851bf5e963d9eacee64bb9.jpg,640,640,car,7,211,69,261
Screen-Shot-2023-04-24-at-17-59-22_png.rf.1044ef57cb851bf5e963d9eacee64bb9.jpg,640,640,car,85,194,122,231
Screen-Shot-2023-04-24-at-17-59-22_png.rf.1044ef57cb851bf5e963d9eacee64bb9.jpg,640,640,car,329,173,379,249
Screen-Shot-2023-04-24-at-17-59-22_png.rf.1044ef57cb851bf5e963d9eacee64bb9.jpg,640,640,car,310,176,330,209
Screen-Shot-2023-04-24-at-17-59-22_png.rf.1044ef57cb851bf5e963d9eacee64bb9.jpg,640,640,car,279,180,301,211
Screen-Shot-2023-04-24-at-18-03-05_png.rf.0ac2e4bb22c0dd77a11faf93e76c8fad.jpg,640,640,motorcycle,135,287,179,374
Screen-Shot-2023-04-24-at-18-03-05_png.rf.0ac2e4bb22c0dd77a11faf93e76c8fad.jpg,640,640,car,197,282,247,342
28f23317a62b267f83ba098b22530ef4_jpeg.rf.0abaaf64da461bfb945b3a439f5b0b6c.jpg,640,640,bus,229,147,564,512
28f23317a62b267f83ba098b22530ef4_jpeg.rf.0abaaf64da461bfb945b3a439f5b0b6c.jpg,640,640,pedestrian,222,297,274,545
28f23317a62b267f83ba098b22530ef4_jpeg.rf.0abaaf64da461bfb945b3a439f5b0b6c.jpg,640,640,pedestrian,143,335,159,452
28f23317a62b267f83ba098b22530ef4_jpeg.rf.0abaaf64da461bfb945b3a439f5b0b6c.jpg,640,640,pedestrian,34,346,64,531
28f23317a62b267f83ba098b22530ef4_jpeg.rf.0abaaf64da461bfb945b3a439f5b0b6c.jpg,640,640,pedestrian,98,365,137,522
28f23317a62b267f83ba098b22530ef4_jpeg.rf.0abaaf64da461bfb945b3a439f5b0b6c.jpg,640,640,pedestrian,73,346,99,508
Screen-Shot-2023-04-24-at-18-02-59_png.rf.167fcdef2dd11ce8cc75ca9a20076ddb.jpg,640,640,truck,132,273,226,382
Screen-Shot-2023-04-24-at-18-02-59_png.rf.167fcdef2dd11ce8cc75ca9a20076ddb.jpg,640,640,pedestrian,361,303,368,339
Screen-Shot-2023-04-24-at-18-02-59_png.rf.167fcdef2dd11ce8cc75ca9a20076ddb.jpg,640,640,pedestrian,380,304,385,340
Screen-Shot-2023-04-24-at-18-02-59_png.rf.167fcdef2dd11ce8cc75ca9a20076ddb.jpg,640,640,pedestrian,383,308,391,340
Screen-Shot-2023-04-24-at-18-02-59_png.rf.167fcdef2dd11ce8cc75ca9a20076ddb.jpg,640,640,car,531,304,596,351
Screen-Shot-2023-04-24-at-18-02-59_png.rf.167fcdef2dd11ce8cc75ca9a20076ddb.jpg,640,640,car,594,300,638,346
Screen-Shot-2023-04-24-at-18-02-59_png.rf.167fcdef2dd11ce8cc75ca9a20076ddb.jpg,640,640,car,217,304,266,332
Screen-Shot-2023-04-24-at-18-02-59_png.rf.167fcdef2dd11ce8cc75ca9a20076ddb.jpg,640,640,car,263,300,292,323
Screen-Shot-2023-04-24-at-18-02-59_png.rf.167fcdef2dd11ce8cc75ca9a20076ddb.jpg,640,640,car,303,305,325,329
Screen-Shot-2023-04-24-at-18-02-59_png.rf.167fcdef2dd11ce8cc75ca9a20076ddb.jpg,640,640,car,27,319,71,372
Screen-Shot-2023-04-24-at-18-02-59_png.rf.167fcdef2dd11ce8cc75ca9a20076ddb.jpg,640,640,car,59,316,88,346
Screen-Shot-2023-04-24-at-18-13-05_png.rf.1378e6b3f03c8e6a28e3fef316c3ed9b.jpg,640,640,motorcycle,388,336,413,396
Screen-Shot-2023-04-24-at-18-13-05_png.rf.1378e6b3f03c8e6a28e3fef316c3ed9b.jpg,640,640,pedestrian,460,326,480,409
Screen-Shot-2023-04-24-at-18-04-37_png.rf.1b51ee1e261d605ce6b454e78a54bba9.jpg,640,640,pedestrian,433,203,484,506
Screen-Shot-2023-04-24-at-18-04-37_png.rf.1b51ee1e261d605ce6b454e78a54bba9.jpg,640,640,motorcycle,525,202,640,586
Screen-Shot-2023-04-24-at-18-04-37_png.rf.1b51ee1e261d605ce6b454e78a54bba9.jpg,640,640,car,265,227,424,460
Screen-Shot-2023-04-24-at-17-58-49_png.rf.1f61b96e2f03e07eddd9e090b17828f8.jpg,640,640,truck,233,186,297,260
Screen-Shot-2023-04-24-at-17-58-49_png.rf.1f61b96e2f03e07eddd9e090b17828f8.jpg,640,640,car,350,171,458,289
11041652-copy_jpg.rf.16d555d10ad5976b7665804ab4407b6f.jpg,640,640,pedestrian,137,76,153,153
11041652-copy_jpg.rf.16d555d10ad5976b7665804ab4407b6f.jpg,640,640,pedestrian,64,100,78,169
11041652-copy_jpg.rf.16d555d10ad5976b7665804ab4407b6f.jpg,640,640,pedestrian,51,101,63,170
11041652-copy_jpg.rf.16d555d10ad5976b7665804ab4407b6f.jpg,640,640,bus,31,98,48,173
11041652-copy_jpg.rf.16d555d10ad5976b7665804ab4407b6f.jpg,640,640,bus,198,11,453,155
11041652-copy_jpg.rf.16d555d10ad5976b7665804ab4407b6f.jpg,640,640,car,565,45,640,240
11041652-copy_jpg.rf.16d555d10ad5976b7665804ab4407b6f.jpg,640,640,car,334,128,450,266
11041652-copy_jpg.rf.16d555d10ad5976b7665804ab4407b6f.jpg,640,640,car,441,94,507,178
Screen-Shot-2023-04-24-at-17-58-52_png.rf.25d5b1b28d1d5b0f44f680fac1d89bf6.jpg,640,640,car,355,194,418,267
Screen-Shot-2023-04-24-at-17-58-52_png.rf.25d5b1b28d1d5b0f44f680fac1d89bf6.jpg,640,640,motorcycle,438,188,472,278
Screen-Shot-2023-04-24-at-18-15-06_png.rf.140d68b6a17624a8e112eafa22a36601.jpg,640,640,car,175,234,252,297
Screen-Shot-2023-04-24-at-18-15-06_png.rf.140d68b6a17624a8e112eafa22a36601.jpg,640,640,car,258,228,294,267
Screen-Shot-2023-04-24-at-18-15-06_png.rf.140d68b6a17624a8e112eafa22a36601.jpg,640,640,bus,241,201,291,249
Screen-Shot-2023-04-24-at-18-15-06_png.rf.140d68b6a17624a8e112eafa22a36601.jpg,640,640,car,1,241,115,330
Screen-Shot-2023-04-24-at-18-02-40_png.rf.1b38fff5ad3a13b45e8d5a85ab5ea669.jpg,640,640,motorcycle,286,244,313,330
Screen-Shot-2023-04-24-at-18-02-40_png.rf.1b38fff5ad3a13b45e8d5a85ab5ea669.jpg,640,640,motorcycle,54,228,126,407
Screen-Shot-2023-04-24-at-18-02-40_png.rf.1b38fff5ad3a13b45e8d5a85ab5ea669.jpg,640,640,car,182,236,276,361
Screen-Shot-2023-04-24-at-18-02-40_png.rf.1b38fff5ad3a13b45e8d5a85ab5ea669.jpg,640,640,car,318,256,360,306
Screen-Shot-2023-04-24-at-18-02-40_png.rf.1b38fff5ad3a13b45e8d5a85ab5ea669.jpg,640,640,car,377,263,417,307
Screen-Shot-2023-04-24-at-18-02-40_png.rf.1b38fff5ad3a13b45e8d5a85ab5ea669.jpg,640,640,car,394,262,640,591
Screen-Shot-2023-04-24-at-18-01-53_png.rf.18fc864246908a484850928d1de1d120.jpg,640,640,car,102,248,147,292
Screen-Shot-2023-04-24-at-18-01-53_png.rf.18fc864246908a484850928d1de1d120.jpg,640,640,bus,138,233,182,279
Screen-Shot-2023-04-24-at-18-01-53_png.rf.18fc864246908a484850928d1de1d120.jpg,640,640,bus,175,243,203,279
Screen-Shot-2023-04-24-at-18-01-53_png.rf.18fc864246908a484850928d1de1d120.jpg,640,640,bus,197,247,224,277
Screen-Shot-2023-04-24-at-18-01-53_png.rf.18fc864246908a484850928d1de1d120.jpg,640,640,pedestrian,235,263,244,293
Screen-Shot-2023-04-24-at-18-01-53_png.rf.18fc864246908a484850928d1de1d120.jpg,640,640,pedestrian,277,266,288,299
Screen-Shot-2023-04-24-at-18-01-53_png.rf.18fc864246908a484850928d1de1d120.jpg,640,640,pedestrian,358,275,369,309
Screen-Shot-2023-04-24-at-18-01-53_png.rf.18fc864246908a484850928d1de1d120.jpg,640,640,pedestrian,327,271,335,304
Screen-Shot-2023-04-24-at-18-01-53_png.rf.18fc864246908a484850928d1de1d120.jpg,640,640,pedestrian,338,270,348,304
Screen-Shot-2023-04-24-at-18-01-53_png.rf.18fc864246908a484850928d1de1d120.jpg,640,640,pedestrian,317,268,327,304
Screen-Shot-2023-04-24-at-18-01-53_png.rf.18fc864246908a484850928d1de1d120.jpg,640,640,pedestrian,308,267,318,304
Screen-Shot-2023-04-24-at-18-01-53_png.rf.18fc864246908a484850928d1de1d120.jpg,640,640,pedestrian,293,269,301,297
Screen-Shot-2023-04-24-at-18-01-53_png.rf.18fc864246908a484850928d1de1d120.jpg,640,640,bike,545,285,579,331
Screen-Shot-2023-04-24-at-23-51-51_png.rf.06969900101f1fd40f0707f6e7549dff.jpg,640,640,motorcycle,135,262,210,485
Screen-Shot-2023-04-24-at-23-51-51_png.rf.06969900101f1fd40f0707f6e7549dff.jpg,640,640,car,8,293,125,435
Screen-Shot-2023-04-24-at-23-51-51_png.rf.06969900101f1fd40f0707f6e7549dff.jpg,640,640,car,218,299,268,369
Screen-Shot-2023-04-24-at-23-51-51_png.rf.06969900101f1fd40f0707f6e7549dff.jpg,640,640,motorcycle,366,214,465,593
Screen-Shot-2023-04-24-at-23-51-51_png.rf.06969900101f1fd40f0707f6e7549dff.jpg,640,640,car,461,309,517,376
e53f767097bc433cb871a8dcb10e2a50_jpeg.rf.1a62e8b14432cb0b6ae64b4aeb53b3a5.jpg,640,640,bike,184,125,260,488
e53f767097bc433cb871a8dcb10e2a50_jpeg.rf.1a62e8b14432cb0b6ae64b4aeb53b3a5.jpg,640,640,motorcycle,355,173,445,506
e53f767097bc433cb871a8dcb10e2a50_jpeg.rf.1a62e8b14432cb0b6ae64b4aeb53b3a5.jpg,640,640,motorcycle,419,152,527,605
e53f767097bc433cb871a8dcb10e2a50_jpeg.rf.1a62e8b14432cb0b6ae64b4aeb53b3a5.jpg,640,640,motorcycle,460,171,635,640
33776_jpeg.rf.0de1aa1948f2f220ab005e7bd978bd3f.jpg,640,640,bus,151,78,531,610
33776_jpeg.rf.0de1aa1948f2f220ab005e7bd978bd3f.jpg,640,640,car,73,385,191,600
WhatsApp-Image-2023-04-25-at-15-07-18_jpeg.rf.25f71668b806fadbffe5b8d2d3481d25.jpg,640,640,bike,175,223,280,640
WhatsApp-Image-2023-04-25-at-15-07-18_jpeg.rf.25f71668b806fadbffe5b8d2d3481d25.jpg,640,640,bike,279,228,343,531
WhatsApp-Image-2023-04-25-at-15-07-18_jpeg.rf.25f71668b806fadbffe5b8d2d3481d25.jpg,640,640,bike,441,254,469,362
images-11-_jpeg.rf.1c9bc721ab6e5e3274ea3289a43bd5b5.jpg,640,640,bike,181,196,279,529
images-11-_jpeg.rf.1c9bc721ab6e5e3274ea3289a43bd5b5.jpg,640,640,bike,351,193,468,626
images-11-_jpeg.rf.1c9bc721ab6e5e3274ea3289a43bd5b5.jpg,640,640,car,460,192,560,295
images-11-_jpeg.rf.1c9bc721ab6e5e3274ea3289a43bd5b5.jpg,640,640,car,136,184,189,294
Screen-Shot-2023-04-24-at-17-51-11_png.rf.206f9fef455d4cbb47d85e2e32bff786.jpg,640,640,car,46,251,301,501
Screen-Shot-2023-04-24-at-17-51-11_png.rf.206f9fef455d4cbb47d85e2e32bff786.jpg,640,640,car,274,235,333,304
Screen-Shot-2023-04-24-at-17-51-11_png.rf.206f9fef455d4cbb47d85e2e32bff786.jpg,640,640,car,353,233,478,366
Screen-Shot-2023-04-24-at-18-12-40_png.rf.23823204d98e63d86491f351570a77bd.jpg,640,640,car,367,303,434,391
Screen-Shot-2023-04-24-at-18-12-40_png.rf.23823204d98e63d86491f351570a77bd.jpg,640,640,car,144,303,289,395
Screen-Shot-2023-04-24-at-18-12-40_png.rf.23823204d98e63d86491f351570a77bd.jpg,640,640,car,273,300,333,369
Screen-Shot-2023-04-24-at-18-12-40_png.rf.23823204d98e63d86491f351570a77bd.jpg,640,640,car,319,302,358,356
Screen-Shot-2023-04-24-at-18-12-40_png.rf.23823204d98e63d86491f351570a77bd.jpg,640,640,car,498,319,608,433
Screen-Shot-2023-04-24-at-18-12-40_png.rf.23823204d98e63d86491f351570a77bd.jpg,640,640,car,474,317,517,380
amsterdam_jpeg.rf.22e49de857d1f31ffa55df2e3958ea9e.jpg,640,640,bike,117,70,175,480
amsterdam_jpeg.rf.22e49de857d1f31ffa55df2e3958ea9e.jpg,640,640,bike,168,60,266,622
amsterdam_jpeg.rf.22e49de857d1f31ffa55df2e3958ea9e.jpg,640,640,bike,274,68,368,481
amsterdam_jpeg.rf.22e49de857d1f31ffa55df2e3958ea9e.jpg,640,640,bike,490,49,555,363
amsterdam_jpeg.rf.22e49de857d1f31ffa55df2e3958ea9e.jpg,640,640,bike,404,50,449,288
amsterdam_jpeg.rf.22e49de857d1f31ffa55df2e3958ea9e.jpg,640,640,bike,448,28,494,317
161572_CSA111014A004F01_jpeg.rf.2cbdb78f557b20d8e565e58f0f931fb9.jpg,640,640,pedestrian,62,108,143,509
161572_CSA111014A004F01_jpeg.rf.2cbdb78f557b20d8e565e58f0f931fb9.jpg,640,640,pedestrian,140,81,238,490
161572_CSA111014A004F01_jpeg.rf.2cbdb78f557b20d8e565e58f0f931fb9.jpg,640,640,pedestrian,230,39,340,494
161572_CSA111014A004F01_jpeg.rf.2cbdb78f557b20d8e565e58f0f931fb9.jpg,640,640,pedestrian,333,111,381,300
WhatsApp-Image-2023-04-25-at-15-20-01_jpeg.rf.1764b1c5aa4ea74f7b9e909c77862ace.jpg,640,640,truck,113,375,177,506
WhatsApp-Image-2023-04-25-at-15-20-01_jpeg.rf.1764b1c5aa4ea74f7b9e909c77862ace.jpg,640,640,truck,182,0,597,635
Screen-Shot-2023-04-24-at-18-01-41_png.rf.2b32c60b4fb8df94cdb356cf79bb90b0.jpg,640,640,car,300,355,351,412
Screen-Shot-2023-04-24-at-18-01-41_png.rf.2b32c60b4fb8df94cdb356cf79bb90b0.jpg,640,640,car,357,342,427,405
Screen-Shot-2023-04-24-at-18-01-41_png.rf.2b32c60b4fb8df94cdb356cf79bb90b0.jpg,640,640,car,421,320,557,424
Screen-Shot-2023-04-24-at-18-01-41_png.rf.2b32c60b4fb8df94cdb356cf79bb90b0.jpg,640,640,car,530,315,640,493
Screen-Shot-2023-04-24-at-18-01-41_png.rf.2b32c60b4fb8df94cdb356cf79bb90b0.jpg,640,640,motorcycle,334,341,356,385
WhatsApp-Image-2023-04-25-at-15-22-30_jpeg.rf.2ac25e3a6f71cce082c6368ea4f1d161.jpg,640,640,truck,36,143,514,493
Screen-Shot-2023-04-24-at-18-00-28_png.rf.2c82b2b49520413f926014713cb10d34.jpg,640,640,car,230,192,279,260
Screen-Shot-2023-04-24-at-18-00-28_png.rf.2c82b2b49520413f926014713cb10d34.jpg,640,640,car,278,222,296,246
pedestcentro-2_jpeg.rf.3372d31a6b1c2dd4116c5d94c4774590.jpg,640,640,pedestrian,239,94,296,399
pedestcentro-2_jpeg.rf.3372d31a6b1c2dd4116c5d94c4774590.jpg,640,640,pedestrian,66,127,163,636
pedestcentro-2_jpeg.rf.3372d31a6b1c2dd4116c5d94c4774590.jpg,640,640,pedestrian,335,41,419,640
pedestcentro-2_jpeg.rf.3372d31a6b1c2dd4116c5d94c4774590.jpg,640,640,pedestrian,406,86,493,560
pedestcentro-2_jpeg.rf.3372d31a6b1c2dd4116c5d94c4774590.jpg,640,640,pedestrian,136,90,169,302
pedestcentro-2_jpeg.rf.3372d31a6b1c2dd4116c5d94c4774590.jpg,640,640,pedestrian,52,70,94,282
pedestcentro-2_jpeg.rf.3372d31a6b1c2dd4116c5d94c4774590.jpg,640,640,car,467,99,556,254
pedestcentro-2_jpeg.rf.3372d31a6b1c2dd4116c5d94c4774590.jpg,640,640,car,185,108,228,206
Screen-Shot-2023-04-24-at-23-50-05_png.rf.3293ddb991ba8297461fbb8fadb03e36.jpg,640,640,motorcycle,344,240,410,416
1c0e326da9ded99f9015924ebeb8f0a7-copy_jpg.rf.25ea20b94a410e3ba565af3c3fd78208.jpg,640,640,bus,338,192,411,307
1c0e326da9ded99f9015924ebeb8f0a7-copy_jpg.rf.25ea20b94a410e3ba565af3c3fd78208.jpg,640,640,bus,443,43,615,358
1c0e326da9ded99f9015924ebeb8f0a7-copy_jpg.rf.25ea20b94a410e3ba565af3c3fd78208.jpg,640,640,car,236,266,328,335
r7-transporte-onibus-sp-1500-08062022145422202_jpeg.rf.3a2aae9e69890dccd2a1a44337e4c20d.jpg,640,640,bus,184,173,435,608
r7-transporte-onibus-sp-1500-08062022145422202_jpeg.rf.3a2aae9e69890dccd2a1a44337e4c20d.jpg,640,640,bus,58,335,187,455
r7-transporte-onibus-sp-1500-08062022145422202_jpeg.rf.3a2aae9e69890dccd2a1a44337e4c20d.jpg,640,640,bus,0,329,72,443
r7-transporte-onibus-sp-1500-08062022145422202_jpeg.rf.3a2aae9e69890dccd2a1a44337e4c20d.jpg,640,640,bus,432,308,640,477
Screen-Shot-2023-04-24-at-17-53-03_png.rf.2088d765129567cd19681f183dce493d.jpg,640,640,bus,314,135,356,189
Screen-Shot-2023-04-24-at-17-57-51_png.rf.2409d805975756f1489dc36347f69ea5.jpg,640,640,car,390,394,485,490
